"preprocessing","split","age_category","imbalancing_method","predictor_method","define_recid_method","recidivism_prob"
"Method_B","1:2","age_cat_compas","Weighting","protected","2yr",0.73516274207143
"Method_C","1:2","age_cat_compas","Weighting","protected","2yr",0.73516274207143
"Method_A","6:4","age_cat_compas","Weighting","protected","2yr",0.717542695234233
"Method_B","6:4","age_cat_compas","Weighting","protected","2yr",0.717542695234233
"Method_C","6:4","age_cat_compas","Weighting","protected","2yr",0.717542695234233
"Method_A","7:3","age_cat_compas","Weighting","protected","2yr",0.702010827443435
"Method_B","7:3","age_cat_compas","Weighting","protected","2yr",0.702010827443435
"Method_C","7:3","age_cat_compas","Weighting","protected","2yr",0.702010827443435
"Method_A","8:2","age_cat_compas","Weighting","protected","2yr",0.700152640058698
"Method_B","8:2","age_cat_compas","Weighting","protected","2yr",0.700152640058698
"Method_C","8:2","age_cat_compas","Weighting","protected","2yr",0.700152640058698
"Method_A","1:2","age_cat_nij","Weighting","protected","2yr",0.73516274207143
"Method_B","1:2","age_cat_nij","Weighting","protected","2yr",0.73516274207143
"Method_C","1:2","age_cat_nij","Weighting","protected","2yr",0.73516274207143
"Method_A","6:4","age_cat_nij","Weighting","protected","2yr",0.717542695234233
"Method_B","6:4","age_cat_nij","Weighting","protected","2yr",0.717542695234233
"Method_C","6:4","age_cat_nij","Weighting","protected","2yr",0.717542695234233
"Method_A","7:3","age_cat_nij","Weighting","protected","2yr",0.702010827443435
"Method_B","7:3","age_cat_nij","Weighting","protected","2yr",0.702010827443435
"Method_C","7:3","age_cat_nij","Weighting","protected","2yr",0.702010827443435
"Method_A","8:2","age_cat_nij","Weighting","protected","2yr",0.700152640058698
"Method_B","8:2","age_cat_nij","Weighting","protected","2yr",0.700152640058698
"Method_C","8:2","age_cat_nij","Weighting","protected","2yr",0.700152640058698
"Method_A","1:2","raw_age_year","Undersampling","full","3yr",1
"Method_B","1:2","raw_age_year","Undersampling","full","3yr",1
"Method_C","1:2","raw_age_year","Undersampling","full","3yr",1
"Method_A","6:4","raw_age_year","Undersampling","full","3yr",0.999999999617432
"Method_B","6:4","raw_age_year","Undersampling","full","3yr",0.999999999617432
"Method_C","6:4","raw_age_year","Undersampling","full","3yr",0.999999999617432
"Method_A","7:3","raw_age_year","Undersampling","full","3yr",1
"Method_B","7:3","raw_age_year","Undersampling","full","3yr",1
"Method_C","7:3","raw_age_year","Undersampling","full","3yr",1
"Method_A","8:2","raw_age_year","Undersampling","full","3yr",1
"Method_B","8:2","raw_age_year","Undersampling","full","3yr",1
"Method_C","8:2","raw_age_year","Undersampling","full","3yr",1
"Method_A","1:2","age_cat_compas","Undersampling","full","3yr",1
"Method_B","1:2","age_cat_compas","Undersampling","full","3yr",1
"Method_C","1:2","age_cat_compas","Undersampling","full","3yr",1
"Method_A","6:4","age_cat_compas","Undersampling","full","3yr",0.999999999617432
"Method_B","6:4","age_cat_compas","Undersampling","full","3yr",0.999999999617432
"Method_C","6:4","age_cat_compas","Undersampling","full","3yr",0.999999999617432
"Method_A","7:3","age_cat_compas","Undersampling","full","3yr",1
"Method_B","7:3","age_cat_compas","Undersampling","full","3yr",1
"Method_C","7:3","age_cat_compas","Undersampling","full","3yr",1
"Method_A","8:2","age_cat_compas","Undersampling","full","3yr",1
"Method_B","8:2","age_cat_compas","Undersampling","full","3yr",1
"Method_C","8:2","age_cat_compas","Undersampling","full","3yr",1
"Method_A","1:2","age_cat_nij","Undersampling","full","3yr",1
"Method_B","1:2","age_cat_nij","Undersampling","full","3yr",1
"Method_C","1:2","age_cat_nij","Undersampling","full","3yr",1
"Method_A","6:4","age_cat_nij","Undersampling","full","3yr",0.999999999617432
"Method_B","6:4","age_cat_nij","Undersampling","full","3yr",0.999999999617432
"Method_C","6:4","age_cat_nij","Undersampling","full","3yr",0.999999999617432
"Method_A","7:3","age_cat_nij","Undersampling","full","3yr",1
"Method_B","7:3","age_cat_nij","Undersampling","full","3yr",1
"Method_C","7:3","age_cat_nij","Undersampling","full","3yr",1
"Method_A","8:2","age_cat_nij","Undersampling","full","3yr",1
"Method_B","8:2","age_cat_nij","Undersampling","full","3yr",1
"Method_C","8:2","age_cat_nij","Undersampling","full","3yr",1
"Method_A","1:2","raw_age_year","Oversampling","full","3yr",0.96533000396909
"Method_B","1:2","raw_age_year","Oversampling","full","3yr",0.96533000396909
"Method_C","1:2","raw_age_year","Oversampling","full","3yr",0.96533000396909
"Method_A","6:4","raw_age_year","Oversampling","full","3yr",0.973846462215954
"Method_B","6:4","raw_age_year","Oversampling","full","3yr",0.973846462215954
"Method_C","6:4","raw_age_year","Oversampling","full","3yr",0.973846462215954
"Method_A","7:3","raw_age_year","Oversampling","full","3yr",0.995649332281463
"Method_B","7:3","raw_age_year","Oversampling","full","3yr",0.995649332281463
"Method_C","7:3","raw_age_year","Oversampling","full","3yr",0.995649332281463
"Method_A","8:2","raw_age_year","Oversampling","full","3yr",0.978464396212837
"Method_B","8:2","raw_age_year","Oversampling","full","3yr",0.978464396212837
"Method_C","8:2","raw_age_year","Oversampling","full","3yr",0.978464396212837
"Method_A","1:2","age_cat_compas","Oversampling","full","3yr",0.96533000396909
"Method_B","1:2","age_cat_compas","Oversampling","full","3yr",0.96533000396909
"Method_C","1:2","age_cat_compas","Oversampling","full","3yr",0.96533000396909
"Method_A","6:4","age_cat_compas","Oversampling","full","3yr",0.973846462215954
"Method_B","6:4","age_cat_compas","Oversampling","full","3yr",0.973846462215954
"Method_C","6:4","age_cat_compas","Oversampling","full","3yr",0.973846462215954
"Method_A","7:3","age_cat_compas","Oversampling","full","3yr",0.995649332281463
"Method_B","7:3","age_cat_compas","Oversampling","full","3yr",0.995649332281463
"Method_C","7:3","age_cat_compas","Oversampling","full","3yr",0.995649332281463
"Method_A","8:2","age_cat_compas","Oversampling","full","3yr",0.978464396212837
"Method_B","8:2","age_cat_compas","Oversampling","full","3yr",0.978464396212837
"Method_C","8:2","age_cat_compas","Oversampling","full","3yr",0.978464396212837
"Method_A","1:2","age_cat_nij","Oversampling","full","3yr",0.96533000396909
"Method_B","1:2","age_cat_nij","Oversampling","full","3yr",0.96533000396909
"Method_C","1:2","age_cat_nij","Oversampling","full","3yr",0.96533000396909
"Method_A","6:4","age_cat_nij","Oversampling","full","3yr",0.973846462215954
"Method_B","6:4","age_cat_nij","Oversampling","full","3yr",0.973846462215954
"Method_C","6:4","age_cat_nij","Oversampling","full","3yr",0.973846462215954
"Method_A","7:3","age_cat_nij","Oversampling","full","3yr",0.995649332281463
"Method_B","7:3","age_cat_nij","Oversampling","full","3yr",0.995649332281463
"Method_C","7:3","age_cat_nij","Oversampling","full","3yr",0.995649332281463
"Method_A","8:2","age_cat_nij","Oversampling","full","3yr",0.978464396212837
"Method_B","8:2","age_cat_nij","Oversampling","full","3yr",0.978464396212837
"Method_C","8:2","age_cat_nij","Oversampling","full","3yr",0.978464396212837
"Method_A","1:2","raw_age_year","Male Only","full","3yr",0.973763345187525
"Method_B","1:2","raw_age_year","Male Only","full","3yr",0.973763345187525
"Method_C","1:2","raw_age_year","Male Only","full","3yr",0.973763345187525
"Method_A","6:4","raw_age_year","Male Only","full","3yr",0.983023398142612
"Method_B","6:4","raw_age_year","Male Only","full","3yr",0.983023398142612
"Method_C","6:4","raw_age_year","Male Only","full","3yr",0.983023398142612
"Method_A","7:3","raw_age_year","Male Only","full","3yr",0.987293957784551
"Method_B","7:3","raw_age_year","Male Only","full","3yr",0.987293957784551
"Method_C","7:3","raw_age_year","Male Only","full","3yr",0.987293957784551
"Method_A","8:2","raw_age_year","Male Only","full","3yr",0.985457139092689
"Method_B","8:2","raw_age_year","Male Only","full","3yr",0.985457139092689
"Method_C","8:2","raw_age_year","Male Only","full","3yr",0.985457139092689
"Method_A","1:2","age_cat_compas","Male Only","full","3yr",0.973763345187525
"Method_B","1:2","age_cat_compas","Male Only","full","3yr",0.973763345187525
"Method_C","1:2","age_cat_compas","Male Only","full","3yr",0.973763345187525
"Method_A","6:4","age_cat_compas","Male Only","full","3yr",0.983023398142612
"Method_B","6:4","age_cat_compas","Male Only","full","3yr",0.983023398142612
"Method_C","6:4","age_cat_compas","Male Only","full","3yr",0.983023398142612
"Method_A","7:3","age_cat_compas","Male Only","full","3yr",0.987293957784551
"Method_B","7:3","age_cat_compas","Male Only","full","3yr",0.987293957784551
"Method_C","7:3","age_cat_compas","Male Only","full","3yr",0.987293957784551
"Method_A","8:2","age_cat_compas","Male Only","full","3yr",0.985457139092689
"Method_B","8:2","age_cat_compas","Male Only","full","3yr",0.985457139092689
"Method_C","8:2","age_cat_compas","Male Only","full","3yr",0.985457139092689
"Method_A","1:2","age_cat_nij","Male Only","full","3yr",0.973763345187525
"Method_B","1:2","age_cat_nij","Male Only","full","3yr",0.973763345187525
"Method_C","1:2","age_cat_nij","Male Only","full","3yr",0.973763345187525
"Method_A","6:4","age_cat_nij","Male Only","full","3yr",0.983023398142612
"Method_B","6:4","age_cat_nij","Male Only","full","3yr",0.983023398142612
"Method_C","6:4","age_cat_nij","Male Only","full","3yr",0.983023398142612
"Method_A","7:3","age_cat_nij","Male Only","full","3yr",0.987293957784551
"Method_B","7:3","age_cat_nij","Male Only","full","3yr",0.987293957784551
"Method_C","7:3","age_cat_nij","Male Only","full","3yr",0.987293957784551
"Method_A","8:2","age_cat_nij","Male Only","full","3yr",0.985457139092689
"Method_B","8:2","age_cat_nij","Male Only","full","3yr",0.985457139092689
"Method_C","8:2","age_cat_nij","Male Only","full","3yr",0.985457139092689
"Method_A","1:2","raw_age_year","Female Only","full","3yr",0.896541439574569
"Method_B","1:2","raw_age_year","Female Only","full","3yr",0.896541439574569
"Method_C","1:2","raw_age_year","Female Only","full","3yr",0.896541439574569
"Method_A","6:4","raw_age_year","Female Only","full","3yr",0
"Method_B","6:4","raw_age_year","Female Only","full","3yr",0
"Method_C","6:4","raw_age_year","Female Only","full","3yr",0
"Method_A","7:3","raw_age_year","Female Only","full","3yr",0.999999999908258
"Method_B","7:3","raw_age_year","Female Only","full","3yr",0.999999999908258
"Method_C","7:3","raw_age_year","Female Only","full","3yr",0.999999999908258
"Method_A","8:2","raw_age_year","Female Only","full","3yr",0.999979905356069
"Method_B","8:2","raw_age_year","Female Only","full","3yr",0.999979905356069
"Method_C","8:2","raw_age_year","Female Only","full","3yr",0.999979905356069
"Method_A","1:2","age_cat_compas","Female Only","full","3yr",0.896541439574569
"Method_B","1:2","age_cat_compas","Female Only","full","3yr",0.896541439574569
"Method_C","1:2","age_cat_compas","Female Only","full","3yr",0.896541439574569
"Method_A","6:4","age_cat_compas","Female Only","full","3yr",0
"Method_B","6:4","age_cat_compas","Female Only","full","3yr",0
"Method_C","6:4","age_cat_compas","Female Only","full","3yr",0
"Method_A","7:3","age_cat_compas","Female Only","full","3yr",0.999999999908258
"Method_B","7:3","age_cat_compas","Female Only","full","3yr",0.999999999908258
"Method_C","7:3","age_cat_compas","Female Only","full","3yr",0.999999999908258
"Method_A","8:2","age_cat_compas","Female Only","full","3yr",0.999979905356069
"Method_B","8:2","age_cat_compas","Female Only","full","3yr",0.999979905356069
"Method_C","8:2","age_cat_compas","Female Only","full","3yr",0.999979905356069
"Method_A","1:2","age_cat_nij","Female Only","full","3yr",0.896541439574569
"Method_B","1:2","age_cat_nij","Female Only","full","3yr",0.896541439574569
"Method_C","1:2","age_cat_nij","Female Only","full","3yr",0.896541439574569
"Method_A","6:4","age_cat_nij","Female Only","full","3yr",0
"Method_B","6:4","age_cat_nij","Female Only","full","3yr",0
"Method_C","6:4","age_cat_nij","Female Only","full","3yr",0
"Method_A","7:3","age_cat_nij","Female Only","full","3yr",0.999999999908258
"Method_B","7:3","age_cat_nij","Female Only","full","3yr",0.999999999908258
"Method_C","7:3","age_cat_nij","Female Only","full","3yr",0.999999999908258
"Method_A","8:2","age_cat_nij","Female Only","full","3yr",0.999979905356069
"Method_B","8:2","age_cat_nij","Female Only","full","3yr",0.999979905356069
"Method_C","8:2","age_cat_nij","Female Only","full","3yr",0.999979905356069
"Method_A","1:2","raw_age_year","Weighting","full","3yr",0.973680768895007
"Method_B","1:2","raw_age_year","Weighting","full","3yr",0.973680768895007
"Method_C","1:2","raw_age_year","Weighting","full","3yr",0.973680768895007
"Method_A","6:4","raw_age_year","Weighting","full","3yr",0.98250036233956
"Method_B","6:4","raw_age_year","Weighting","full","3yr",0.98250036233956
"Method_C","6:4","raw_age_year","Weighting","full","3yr",0.98250036233956
"Method_A","7:3","raw_age_year","Weighting","full","3yr",0.988100832222038
"Method_B","7:3","raw_age_year","Weighting","full","3yr",0.988100832222038
"Method_C","7:3","raw_age_year","Weighting","full","3yr",0.988100832222038
"Method_A","8:2","raw_age_year","Weighting","full","3yr",0.985741105135318
"Method_B","8:2","raw_age_year","Weighting","full","3yr",0.985741105135318
"Method_C","8:2","raw_age_year","Weighting","full","3yr",0.985741105135318
"Method_A","1:2","age_cat_compas","Weighting","full","3yr",0.973680768895007
"Method_B","1:2","age_cat_compas","Weighting","full","3yr",0.973680768895007
"Method_C","1:2","age_cat_compas","Weighting","full","3yr",0.973680768895007
"Method_A","6:4","age_cat_compas","Weighting","full","3yr",0.98250036233956
"Method_B","6:4","age_cat_compas","Weighting","full","3yr",0.98250036233956
"Method_C","6:4","age_cat_compas","Weighting","full","3yr",0.98250036233956
"Method_A","7:3","age_cat_compas","Weighting","full","3yr",0.988100832222038
"Method_B","7:3","age_cat_compas","Weighting","full","3yr",0.988100832222038
"Method_C","7:3","age_cat_compas","Weighting","full","3yr",0.988100832222038
"Method_A","8:2","age_cat_compas","Weighting","full","3yr",0.985741105135318
"Method_B","8:2","age_cat_compas","Weighting","full","3yr",0.985741105135318
"Method_C","8:2","age_cat_compas","Weighting","full","3yr",0.985741105135318
"Method_A","1:2","age_cat_nij","Weighting","full","3yr",0.973680768895007
"Method_B","1:2","age_cat_nij","Weighting","full","3yr",0.973680768895007
"Method_C","1:2","age_cat_nij","Weighting","full","3yr",0.973680768895007
"Method_A","6:4","age_cat_nij","Weighting","full","3yr",0.98250036233956
"Method_B","6:4","age_cat_nij","Weighting","full","3yr",0.98250036233956
"Method_C","6:4","age_cat_nij","Weighting","full","3yr",0.98250036233956
"Method_A","7:3","age_cat_nij","Weighting","full","3yr",0.988100832222038
"Method_B","7:3","age_cat_nij","Weighting","full","3yr",0.988100832222038
"Method_C","7:3","age_cat_nij","Weighting","full","3yr",0.988100832222038
"Method_A","8:2","age_cat_nij","Weighting","full","3yr",0.985741105135318
"Method_B","8:2","age_cat_nij","Weighting","full","3yr",0.985741105135318
"Method_C","8:2","age_cat_nij","Weighting","full","3yr",0.985741105135318
"Method_A","1:2","raw_age_year","Undersampling","final","3yr",1
"Method_B","1:2","raw_age_year","Undersampling","final","3yr",1
"Method_C","1:2","raw_age_year","Undersampling","final","3yr",1
"Method_A","6:4","raw_age_year","Undersampling","final","3yr",0.999999409695656
"Method_B","6:4","raw_age_year","Undersampling","final","3yr",0.999999409695656
"Method_C","6:4","raw_age_year","Undersampling","final","3yr",0.999999409695656
